5.10,-29.98,-13.98
3.90,-29.98,-10.73
3.90,-29.98,-10.73
2.70,-29.98,-7.48
2.70,-29.98,-7.48
1.50,-29.98,-4.24
1.50,-29.98,-4.24
0.90,-14.99,-2.62
0.90,-14.99,-2.62
0.00,-22.49,-0.21
0.00,-22.49,-0.21
-0.90,-22.49,2.21
-0.90,-22.49,2.21
-1.50,-14.99,3.81
-1.50,-14.99,3.81
-1.80,-7.50,4.62
-1.80,-7.50,4.62
-2.10,-7.50,5.42
-2.10,-7.50,5.42
-2.10,-7.50,5.42
-2.10,0.00,5.42
-2.10,0.00,5.42
-1.50,14.99,3.81
-1.50,14.99,3.81
-0.90,14.99,2.21
-0.90,14.99,2.21
-0.30,14.99,0.60
-0.30,14.99,0.60
0.30,14.99,-1.01
0.30,14.99,-1.01
1.50,29.98,-4.24
1.50,29.98,-4.24
1.50,29.98,-4.24
2.70,29.98,-7.48
2.70,29.98,-7.48
4.50,44.97,-12.35
4.50,44.97,-12.35
5.70,29.98,-15.62
5.70,29.98,-15.62
6.90,29.98,-18.89
6.90,29.98,-18.89
8.10,29.98,-22.17
8.10,29.98,-22.17
9.30,29.98,-25.46
9.30,29.98,-25.46
10.80,37.48,-29.58
10.80,37.48,-29.58
12.00,29.98,-32.89
12.00,29.98,-32.89
12.90,22.49,-35.38
12.90,22.49,-35.38
14.10,29.98,-38.71
14.10,29.98,-38.71
14.70,14.99,-40.37
14.70,14.99,-40.37
15.30,14.99,-42.04
15.90,14.99,-43.71
15.90,14.99,-43.71
15.90,0.00,-43.71
15.90,0.00,-43.71
15.90,0.00,-43.71
15.90,0.00,-43.71
15.30,-14.99,-42.04
15.30,-14.99,-42.04
14.40,-22.49,-39.54
14.40,-22.49,-39.54
13.20,-29.98,-36.21
13.20,-29.98,-36.21
12.00,-29.98,-32.89
12.00,-29.98,-32.89
10.80,-29.98,-29.58
10.80,-29.98,-29.58
8.70,-52.47,-23.81
6.00,-67.46,-16.43
6.00,-67.46,-16.43
3.90,-52.47,-10.73
3.90,-52.47,-10.73
1.20,-67.46,-3.43
1.20,-67.46,-3.43
-1.80,-74.95,4.62
-1.80,-74.95,4.62
-4.20,-59.96,11.01
-4.20,-59.96,11.01
-6.00,-44.97,15.79
-6.00,-44.97,15.79
-7.20,-29.98,18.96
-7.20,-29.98,18.96
-8.10,-22.49,21.33
-8.10,-22.49,21.33
-9.30,-29.98,24.48
-9.30,-29.98,24.48
-10.20,-22.49,26.84
-10.20,-22.49,26.84
-10.20,0.00,26.84
-10.20,0.00,26.84
-9.60,14.99,25.27
-9.60,14.99,25.27
-9.00,14.99,23.70
-9.00,14.99,23.70
-7.80,29.98,20.54
-7.80,29.98,20.54
-6.00,44.97,15.79
-6.00,44.97,15.79
-4.20,44.97,11.01
-4.20,44.97,11.01
-2.10,52.47,5.42
-2.10,52.47,5.42
0.60,67.46,-1.82
0.60,67.46,-1.82
3.60,74.95,-9.91
3.60,74.95,-9.91
6.60,74.95,-18.07
6.60,74.95,-18.07
9.60,74.95,-26.28
9.60,74.95,-26.28
12.30,67.46,-33.72
12.30,67.46,-33.72
15.00,67.46,-41.21
15.00,67.46,-41.21
17.70,67.46,-48.74
17.70,67.46,-48.74
20.40,67.46,-56.32
20.40,67.46,-56.32
22.80,59.96,-63.09
22.80,59.96,-63.09
24.60,44.97,-68.20
24.60,44.97,-68.20
25.80,29.98,-71.61
25.80,29.98,-71.61
27.00,29.98,-75.04
27.00,29.98,-75.04
27.60,14.99,-76.75
27.60,14.99,-76.75
27.60,0.00,-76.75
27.60,0.00,-76.75
27.30,-7.50,-75.89
27.30,-7.50,-75.89
26.70,-14.99,-74.18
24.90,-44.97,-69.05
24.90,-44.97,-69.05
22.50,-59.96,-62.24
22.50,-59.96,-62.24
18.90,-89.95,-52.10
18.90,-89.95,-52.10
15.30,-89.95,-42.04
15.30,-89.95,-42.04
11.70,-89.95,-32.06
11.70,-89.95,-32.06
7.20,-112.43,-19.71
2.40,-119.93,-6.67
2.40,-119.93,-6.67
-2.70,-127.42,7.02
-2.70,-127.42,7.02
-7.20,-112.43,18.96
-7.20,-112.43,18.96
-10.80,-89.95,28.41
-10.80,-89.95,28.41
-13.80,-74.95,36.23
-13.80,-74.95,36.23
-16.50,-67.46,43.21
-16.50,-67.46,43.21
-18.30,-44.97,47.84
-18.90,-14.99,49.38
-18.90,-14.99,49.38
-19.80,-22.49,51.68
-19.80,-22.49,51.68
-20.70,-22.49,53.98
-20.70,-22.49,53.98
-20.40,7.50,53.22
-20.40,7.50,53.22
-19.20,29.98,50.15
-19.20,29.98,50.15
-16.80,59.96,43.99
-16.80,59.96,43.99
-13.50,82.45,35.45
-13.50,82.45,35.45
-9.60,97.44,25.27
-9.60,97.44,25.27
-5.10,112.43,13.40
-5.10,112.43,13.40
0.60,142.41,-1.82
0.60,142.41,-1.82
6.30,142.41,-17.25
6.30,142.41,-17.25
12.00,142.41,-32.89
16.80,119.93,-46.22
16.80,119.93,-46.22
21.60,119.93,-59.70
21.60,119.93,-59.70
25.20,89.95,-69.90
25.20,89.95,-69.90
27.60,59.96,-76.75
27.60,59.96,-76.75
30.00,59.96,-83.64
30.00,59.96,-83.64
32.40,59.96,-90.00
32.40,59.96,-90.00
34.20,44.97,-90.00
34.20,44.97,-90.00
34.80,14.99,-90.00
34.80,14.99,-90.00
34.50,-7.50,-90.00
34.50,-7.50,-90.00
33.90,-14.99,-90.00
