12.60,104.94
12.60,104.94
12.60,104.94
16.20,89.95
16.20,89.95
18.90,67.46
18.90,67.46
18.90,67.46
20.70,44.97
20.70,44.97
22.20,37.48
22.20,37.48
22.20,37.48
23.70,37.48
23.70,37.48
25.20,37.48
25.20,37.48
25.20,37.48
25.80,14.99
25.80,14.99
25.80,14.99
25.80,0.00
25.80,0.00
24.90,-22.49
24.90,-22.49
24.90,-22.49
23.40,-37.48
23.40,-37.48
21.60,-44.97
21.60,-44.97
21.60,-44.97
18.90,-67.46
18.90,-67.46
16.20,-67.46
16.20,-67.46
16.20,-67.46
12.90,-82.45
12.90,-82.45
12.90,-82.45
9.00,-97.44
9.00,-97.44
4.50,-112.43
4.50,-112.43
4.50,-112.43
-0.30,-119.93
-0.30,-119.93
-4.80,-112.43
-4.80,-112.43
-4.80,-112.43
-9.00,-104.94
-9.00,-104.94
-13.20,-104.94
-13.20,-104.94
-13.20,-104.94
-17.40,-104.94
-17.40,-104.94
-20.40,-74.95
-20.40,-74.95
-20.40,-74.95
-22.80,-59.96
-22.80,-59.96
-22.80,-59.96
-24.00,-29.98
-24.00,-29.98
-24.60,-14.99
-24.60,-14.99
-24.60,-14.99
-25.20,-14.99
-25.20,-14.99
-25.80,-14.99
-25.80,-14.99
-25.80,-14.99
-25.20,14.99
-25.20,14.99
-24.00,29.98
-24.00,29.98
-24.00,29.98
-21.90,52.47
-21.90,52.47
-19.20,67.46
-19.20,67.46
-19.20,67.46
-16.20,74.95
-16.20,74.95
-16.20,74.95
-12.00,104.94
-12.00,104.94
-7.80,104.94
-7.80,104.94
-7.80,104.94
-3.00,119.93
-3.00,119.93
2.40,134.92
2.40,134.92
2.40,134.92
7.80,134.92
7.80,134.92
13.20,134.92
13.20,134.92
13.20,134.92
17.40,104.94
17.40,104.94
21.60,104.94
21.60,104.94
21.60,104.94
24.90,82.45
24.90,82.45
24.90,82.45
27.00,52.47
27.00,52.47
28.20,29.98
28.20,29.98
28.20,29.98
30.00,44.97
30.00,44.97
31.20,29.98
31.20,29.98
31.20,29.98
30.90,-7.50
30.90,-7.50
30.00,-22.49
30.00,-22.49
30.00,-22.49
29.10,-22.49
29.10,-22.49
27.30,-44.97
27.30,-44.97
27.30,-44.97
24.60,-67.46
24.60,-67.46
24.60,-67.46
21.90,-67.46
21.90,-67.46
18.60,-82.45
18.60,-82.45
18.60,-82.45
14.70,-97.44
14.70,-97.44
10.80,-97.44
10.80,-97.44
10.80,-97.44
6.00,-119.93
6.00,-119.93
0.00,-149.91
0.00,-149.91
0.00,-149.91
-5.70,-142.41
-5.70,-142.41
-5.70,-142.41
-11.10,-134.92
-11.10,-134.92
-16.20,-127.42
-16.20,-127.42
-16.20,-127.42
-20.70,-112.43
-20.70,-112.43
-25.20,-112.43
-25.20,-112.43
-25.20,-112.43
-28.20,-74.95
-28.20,-74.95
-30.00,-44.97
-30.00,-44.97
-30.00,-44.97
-31.20,-29.98
-31.20,-29.98
-31.80,-14.99
-31.80,-14.99
-31.80,-14.99
-32.40,-14.99
-32.40,-14.99
-32.40,-14.99
-32.10,7.50
-32.10,7.50
-30.30,44.97
-30.30,44.97
-30.30,44.97
-27.90,59.96
-27.90,59.96
-25.20,67.46
-25.20,67.46
-25.20,67.46
-21.30,97.44
-21.30,97.44
-17.10,104.94
-17.10,104.94
-17.10,104.94
-12.30,119.93
-12.30,119.93
-6.90,134.92
-6.90,134.92
-6.90,134.92
-0.90,149.91
-0.90,149.91
-0.90,149.91
5.70,164.90
5.70,164.90
12.30,164.90
12.30,164.90
12.30,164.90
17.70,134.92
17.70,134.92
22.50,119.93
22.50,119.93
22.50,119.93
26.10,89.95
26.10,89.95
28.80,67.46
28.80,67.46
28.80,67.46
30.90,52.47
30.90,52.47
32.70,44.97
32.70,44.97
32.70,44.97
33.60,22.49
33.60,22.49
33.60,22.49
33.30,-7.50
33.30,-7.50
32.40,-22.49
32.40,-22.49
32.40,-22.49
30.90,-37.48
30.90,-37.48
28.20,-67.46
28.20,-67.46
28.20,-67.46
24.60,-89.95
24.60,-89.95
21.00,-89.95
21.00,-89.95
21.00,-89.95
17.40,-89.95
17.40,-89.95
17.40,-89.95
12.60,-119.93
12.60,-119.93
7.50,-127.42
7.50,-127.42
7.50,-127.42
1.80,-142.41
1.80,-142.41
-4.20,-149.91
-4.20,-149.91
-4.20,-149.91
-10.50,-157.40
-10.50,-157.40
-16.20,-142.41
-16.20,-142.41
-16.20,-142.41
-21.00,-119.93
-21.00,-119.93
-24.60,-89.95
-24.60,-89.95
-24.60,-89.95
-27.00,-59.96
-27.00,-59.96
-27.00,-59.96
-29.10,-52.47
-29.10,-52.47
-31.20,-52.47
-31.20,-52.47
-31.20,-52.47
-32.40,-29.98
-32.40,-29.98
-32.70,-7.50
-32.70,-7.50
-32.70,-7.50
-32.10,14.99
-32.10,14.99
-30.90,29.98
-30.90,29.98
-30.90,29.98
-28.50,59.96
-28.50,59.96
-25.50,74.95
-25.50,74.95
-25.50,74.95
-21.90,89.95
-21.90,89.95
-21.90,89.95
-17.70,104.94
-17.70,104.94
-13.50,104.94
-13.50,104.94
-13.50,104.94
-8.70,119.93
-8.70,119.93
-3.60,127.42
-3.60,127.42
-3.60,127.42
1.50,127.42
1.50,127.42
7.50,149.91
7.50,149.91
7.50,149.91
13.20,142.41
13.20,142.41
18.60,134.92
18.60,134.92
18.60,134.92
23.10,112.43
23.10,112.43
23.10,112.43
26.70,89.95
26.70,89.95
28.50,44.97
28.50,44.97
28.50,44.97
30.30,44.97
30.30,44.97
31.50,29.98
31.50,29.98
31.50,29.98
32.10,14.99
32.10,14.99
31.80,-7.50
31.80,-7.50
31.80,-7.50
30.30,-37.48
30.30,-37.48
28.20,-52.47
28.20,-52.47
28.20,-52.47
25.80,-59.96
25.80,-59.96
25.80,-59.96
21.60,-104.94
21.60,-104.94
17.70,-97.44
17.70,-97.44
17.70,-97.44
13.80,-97.44
13.80,-97.44
9.00,-119.93
9.00,-119.93
9.00,-119.93
2.70,-157.40
2.70,-157.40
-3.00,-142.41
-3.00,-142.41
-3.00,-142.41
-9.00,-149.91
-9.00,-149.91
-9.00,-149.91
-15.00,-149.91
-15.00,-149.91
-20.40,-134.92
-20.40,-134.92
-20.40,-134.92
-25.50,-127.42
-25.50,-127.42
-29.10,-89.95
-29.10,-89.95
-29.10,-89.95
-31.80,-67.46
-31.80,-67.46
-33.60,-44.97
-33.60,-44.97
-33.60,-44.97
-35.10,-37.48
-35.10,-37.48
-36.30,-29.98
-36.30,-29.98
-36.30,-29.98
-36.30,0.00
-36.30,0.00
-36.30,0.00
-34.80,37.48
-34.80,37.48
-32.70,52.47
-32.70,52.47
-32.70,52.47
-30.00,67.46
-30.00,67.46
-26.40,89.95
-26.40,89.95
-26.40,89.95
-22.20,104.94
-22.20,104.94
-17.40,119.93
-17.40,119.93
-17.40,119.93
-12.30,127.42
-12.30,127.42
-6.90,134.92
-6.90,134.92
-6.90,134.92
-0.90,149.91
-0.90,149.91
-0.90,149.91
5.10,149.91
5.10,149.91
11.70,164.90
11.70,164.90
11.70,164.90
17.70,149.91
17.70,149.91
22.80,127.42
22.80,127.42
22.80,127.42
26.70,97.44
26.70,97.44
29.70,74.95
29.70,74.95
29.70,74.95
31.80,52.47
31.80,52.47
33.90,52.47
33.90,52.47
33.90,52.47
35.10,29.98
35.10,29.98
35.10,29.98
34.80,-7.50
34.80,-7.50
34.20,-14.99
34.20,-14.99
34.20,-14.99
32.70,-37.48
32.70,-37.48
30.30,-59.96
30.30,-59.96
30.30,-59.96
26.40,-97.44
26.40,-97.44
22.20,-104.94
22.20,-104.94
22.20,-104.94
18.00,-104.94
18.00,-104.94
13.20,-119.93
13.20,-119.93
13.20,-119.93
8.10,-127.42
8.10,-127.42
8.10,-127.42
2.70,-134.92
2.70,-134.92
-3.00,-142.41
-3.00,-142.41
-3.00,-142.41
-9.30,-157.40
-9.30,-157.40
-15.60,-157.40
-15.60,-157.40
-15.60,-157.40
-21.30,-142.41
-21.30,-142.41
-26.10,-119.93
-26.10,-119.93
-26.10,-119.93
-30.30,-104.94
-30.30,-104.94
-34.20,-97.44
-34.20,-97.44
-34.20,-97.44
-36.60,-59.96
-36.60,-59.96
-36.60,-59.96
-37.80,-29.98
-37.80,-29.98
-38.70,-22.49
-38.70,-22.49
-38.70,-22.49
-39.00,-7.50
-39.00,-7.50
-38.10,22.49
-38.10,22.49
-38.10,22.49
-36.00,52.47
-36.00,52.47
-33.60,59.96
-33.60,59.96
-33.60,59.96
-30.60,74.95
-30.60,74.95
-30.60,74.95
-26.40,104.94
-26.40,104.94
-21.60,119.93
-21.60,119.93
-21.60,119.93
-16.50,127.42
-16.50,127.42
-10.80,142.41
-10.80,142.41
-10.80,142.41
-5.40,134.92
-5.40,134.92
0.00,134.92
0.00,134.92
0.00,134.92
6.60,164.90
6.60,164.90
13.20,164.90
13.20,164.90
13.20,164.90
19.20,149.91
19.20,149.91
19.20,149.91
23.40,104.94
23.40,104.94
26.40,74.95
26.40,74.95
26.40,74.95
28.50,52.47
28.50,52.47
30.00,37.48
30.00,37.48
30.00,37.48
31.20,29.98
31.20,29.98
31.80,14.99
31.80,14.99
31.80,14.99
31.20,-14.99
31.20,-14.99
29.40,-44.97
29.40,-44.97
29.40,-44.97
27.00,-59.96
27.00,-59.96
27.00,-59.96
23.40,-89.95
23.40,-89.95
19.50,-97.44
19.50,-97.44
19.50,-97.44
15.60,-97.44
15.60,-97.44
10.80,-119.93
10.80,-119.93
10.80,-119.93
4.80,-149.91
4.80,-149.91
-1.80,-164.90
-1.80,-164.90
-1.80,-164.90
-8.40,-164.90
-8.40,-164.90
-8.40,-164.90
-15.00,-164.90
-15.00,-164.90
-21.00,-149.91
-21.00,-149.91
-21.00,-149.91
-27.00,-149.91
-27.00,-149.91
-31.80,-119.93
-31.80,-119.93
-31.80,-119.93
-35.40,-89.95
-35.40,-89.95
-37.20,-44.97
-37.20,-44.97
-37.20,-44.97
-39.60,-59.96
-39.60,-59.96
-41.70,-52.47
-41.70,-52.47
-41.70,-52.47
-42.00,-7.50
-42.00,-7.50
-41.40,14.99
-41.40,14.99
-41.40,14.99
-40.20,29.98
-40.20,29.98
-40.20,29.98
-37.80,59.96
-37.80,59.96
-35.10,67.46
-35.10,67.46
-35.10,67.46
-31.80,82.45
-31.80,82.45
-27.90,97.44
-27.90,97.44
-27.90,97.44
-23.40,112.43
-23.40,112.43
-18.60,119.93
-18.60,119.93
-18.60,119.93
-13.20,134.92
-13.20,134.92
-13.20,134.92
-7.80,134.92
-7.80,134.92
-2.40,134.92
-2.40,134.92
-2.40,134.92
3.60,149.91
3.60,149.91
9.90,157.40
9.90,157.40
9.90,157.40
15.00,127.42
15.00,127.42
18.90,97.44
18.90,97.44
18.90,97.44
21.60,67.46
21.60,67.46
23.10,37.48
23.10,37.48
23.10,37.48
23.40,7.50
23.40,7.50
23.40,7.50
24.30,22.49
24.30,22.49
24.60,7.50
24.60,7.50
24.60,7.50
23.40,-29.98
23.40,-29.98
21.60,-44.97
21.60,-44.97
21.60,-44.97
19.50,-52.47
19.50,-52.47
16.50,-74.95
16.50,-74.95
16.50,-74.95
12.90,-89.95
12.90,-89.95
8.10,-119.93
8.10,-119.93
8.10,-119.93
2.70,-134.92
2.70,-134.92
2.70,-134.92
-2.70,-134.92
-2.70,-134.92
-7.80,-127.42
-7.80,-127.42
-7.80,-127.42
-12.60,-119.93
-12.60,-119.93
-17.40,-119.93
-17.40,-119.93
-17.40,-119.93
-21.90,-112.43
-21.90,-112.43
-25.20,-82.45
-25.20,-82.45
-25.20,-82.45
-28.20,-74.95
-28.20,-74.95
-28.20,-74.95
-30.60,-59.96
-30.60,-59.96
-32.10,-37.48
-32.10,-37.48
-32.10,-37.48
-32.70,-14.99
-32.70,-14.99
-32.70,0.00
-32.70,0.00
-32.70,0.00
-32.10,14.99
-32.10,14.99
-30.90,29.98
-30.90,29.98
-30.90,29.98
-28.80,52.47
-28.80,52.47
-26.70,52.47
-26.70,52.47
-26.70,52.47
-24.30,59.96
-24.30,59.96
-24.30,59.96
-21.00,82.45
-21.00,82.45
-17.40,89.95
-17.40,89.95
-17.40,89.95
-13.50,97.44
-13.50,97.44
-9.60,97.44
-9.60,97.44
-9.60,97.44
-5.70,97.44
-5.70,97.44
-1.20,112.43
-1.20,112.43
-1.20,112.43
3.00,104.94
3.00,104.94
6.90,97.44
6.90,97.44
6.90,97.44
10.50,89.95
10.50,89.95
10.50,89.95
13.50,74.95
13.50,74.95
15.90,59.96
15.90,59.96
15.90,59.96
17.70,44.97
17.70,44.97
18.90,29.98
18.90,29.98
18.90,29.98
19.50,14.99
19.50,14.99
19.50,0.00
19.50,0.00
19.50,0.00
18.90,-14.99
18.90,-14.99
18.90,-14.99
18.00,-22.49
18.00,-22.49
16.50,-37.48
16.50,-37.48
16.50,-37.48
14.40,-52.47
14.40,-52.47
11.70,-67.46
11.70,-67.46
11.70,-67.46
9.30,-59.96
9.30,-59.96
6.30,-74.95
6.30,-74.95
6.30,-74.95
3.30,-74.95
3.30,-74.95
0.00,-82.45
0.00,-82.45
0.00,-82.45
-3.60,-89.95
-3.60,-89.95
-3.60,-89.95
-6.90,-82.45
-6.90,-82.45
-10.50,-89.95
-10.50,-89.95
-10.50,-89.95
-13.50,-74.95
-13.50,-74.95
-16.50,-74.95
-16.50,-74.95
-16.50,-74.95
-18.90,-59.96
-18.90,-59.96
-21.00,-52.47
-21.00,-52.47
-21.00,-52.47
-23.10,-52.47
-23.10,-52.47
-23.10,-52.47
-24.30,-29.98
-24.30,-29.98
-25.20,-22.49
-25.20,-22.49
-25.20,-22.49
-25.80,-14.99
-25.80,-14.99
-25.80,0.00
-25.80,0.00
-25.80,0.00
-25.20,14.99
-25.20,14.99
-24.60,14.99
-24.60,14.99
-24.60,14.99
-23.40,29.98
-23.40,29.98
-22.20,29.98
-22.20,29.98
-22.20,29.98
-20.10,52.47
-20.10,52.47
-20.10,52.47
-18.30,44.97
-18.30,44.97
-16.20,52.47
-16.20,52.47
-16.20,52.47
-13.80,59.96
-13.80,59.96
-11.10,67.46
-11.10,67.46
-11.10,67.46
-8.40,67.46
-8.40,67.46
-6.00,59.96
-6.00,59.96
-6.00,59.96
-3.60,59.96
-3.60,59.96
-3.60,59.96
-1.50,52.47
-1.50,52.47
0.60,52.47
0.60,52.47
0.60,52.47
2.40,44.97
2.40,44.97
4.20,44.97
4.20,44.97
4.20,44.97
5.40,29.98
5.40,29.98
6.60,29.98
6.60,29.98
6.60,29.98
7.20,14.99
7.20,14.99
7.20,14.99
7.80,14.99
7.80,14.99
7.80,0.00
7.80,0.00
7.80,0.00
7.50,-7.50
7.50,-7.50
6.90,-14.99
6.90,-14.99
6.90,-14.99
6.30,-14.99
6.30,-14.99
5.10,-29.98
5.10,-29.98
5.10,-29.98
3.90,-29.98
3.90,-29.98
2.70,-29.98
2.70,-29.98
2.70,-29.98
0.90,-44.97
0.90,-44.97
0.90,-44.97
-0.60,-37.48
-0.60,-37.48
-2.10,-37.48
-2.10,-37.48
-2.10,-37.48
-3.90,-44.97
-3.90,-44.97
-5.70,-44.97
-5.70,-44.97
-5.70,-44.97
-7.50,-44.97
-7.50,-44.97
-8.70,-29.98
-8.70,-29.98
-8.70,-29.98
-10.50,-44.97
-10.50,-44.97
-10.50,-44.97
-11.70,-29.98
-11.70,-29.98
-12.90,-29.98
-12.90,-29.98
-12.90,-29.98
-13.80,-22.49
-13.80,-22.49
-14.70,-22.49
-14.70,-22.49
-14.70,-22.49
-15.30,-14.99
-15.30,-14.99
-15.90,-14.99
-15.90,-14.99
-15.90,-14.99
-15.90,0.00
-15.90,0.00
-15.90,0.00
-15.90,0.00
-15.90,0.00
-15.90,0.00
-15.90,0.00
-15.90,0.00
-15.60,7.50
-15.60,7.50
-15.00,14.99
-15.00,14.99
-15.00,14.99
-14.40,14.99
-14.40,14.99
-13.20,29.98
-13.20,29.98
-13.20,29.98
-12.30,22.49
-12.30,22.49
-11.10,29.98
-11.10,29.98
-11.10,29.98
-9.60,37.48
-9.60,37.48
-9.60,37.48
-8.40,29.98
-8.40,29.98
-7.20,29.98
-7.20,29.98
-7.20,29.98
-5.70,37.48
-5.70,37.48
-4.20,37.48
-4.20,37.48
-4.20,37.48
-3.00,29.98
-3.00,29.98
-1.80,29.98
-1.80,29.98
-1.80,29.98
-0.90,22.49
-0.90,22.49
-0.90,22.49
0.00,22.49
0.00,22.49
0.60,14.99
0.60,14.99
0.60,14.99
1.20,14.99
1.20,14.99
1.80,14.99
1.80,14.99
1.80,14.99
1.80,0.00
1.80,0.00
1.80,0.00
1.80,0.00
1.80,0.00
1.50,-7.50
1.50,-7.50
1.50,-7.50
0.90,-14.99
0.90,-14.99
0.30,-14.99
0.30,-14.99
0.30,-14.99
-0.30,-14.99
-0.30,-14.99
-1.50,-29.98
-1.50,-29.98
-1.50,-29.98
-2.70,-29.98
-2.70,-29.98
-3.90,-29.98
-3.90,-29.98
-3.90,-29.98
-5.10,-29.98
-5.10,-29.98
-5.10,-29.98
-6.30,-29.98
-6.30,-29.98
-7.80,-37.48
-7.80,-37.48
-7.80,-37.48
-9.30,-37.48
-9.30,-37.48
-10.50,-29.98
-10.50,-29.98
-10.50,-29.98
-11.70,-29.98
-11.70,-29.98
-12.90,-29.98
-12.90,-29.98
-12.90,-29.98
-13.80,-22.49
-13.80,-22.49
-13.80,-22.49
-14.70,-22.49
-14.70,-22.49
-15.30,-14.99
-15.30,-14.99
-15.30,-14.99
-15.90,-14.99
-15.90,-14.99
-15.90,0.00
-15.90,0.00
-15.90,0.00
-15.90,0.00
-15.90,0.00
-15.60,7.50
-15.60,7.50
-15.60,7.50
-15.30,7.50
-15.30,7.50
-15.30,14.99
-14.70,14.99
-14.70,14.99
-13.80,22.49
-13.80,22.49
-13.80,22.49
-12.90,22.49
-12.90,22.49
-12.00,22.49
-12.00,22.49
-12.00,22.49
-10.80,29.98
-10.80,29.98
-9.30,37.48
-9.30,37.48
-9.30,37.48
-8.10,29.98
-8.10,29.98
-6.90,29.98
-6.90,29.98
-6.90,29.98
-5.40,37.48
-5.40,37.48
-5.40,37.48
-3.90,37.48
-3.90,37.48
-2.70,29.98
-2.70,29.98
-2.70,29.98
-1.50,29.98
-1.50,29.98
-0.60,22.49
-0.60,22.49
-0.60,22.49
0.30,22.49
0.30,22.49
0.90,14.99
0.90,14.99
0.90,14.99
1.50,14.99
1.50,14.99
1.50,14.99
2.10,14.99
2.10,14.99
2.10,0.00
2.10,0.00
2.10,0.00
2.10,0.00
2.10,0.00
2.10,0.00
2.10,0.00
2.10,0.00
1.50,-14.99
1.50,-14.99
0.90,-14.99
